scoring_fn,mask_cond,session,perturbed_condition,n_frames,real_mean,real_std,pert_mean,pert_std,auroc,exceeds_threshold_0.85
vgg_distance,E3_seg,D2,fake_100k,50,0.0,0.0,42.968264465332034,0.5272803890208327,1.0,True
vgg_distance,E3_seg,D2,shuffled_E,50,0.0,0.0,26.538672676086424,0.2917783085331709,1.0,True
vgg_distance,E3_seg,D2,cross_session_E,50,0.0,0.0,26.542593574523927,0.29756146381552445,1.0,True
vgg_distance,E3_seg,V10,fake_5k,56,0.0,0.0,48.712363311222624,1.713508206225359,1.0,True
vgg_distance,E3_seg,V10,fake_25k,56,0.0,0.0,46.773275647844585,1.8350437655906564,1.0,True
vgg_distance,E3_seg,V10,fake_70k,56,0.0,0.0,45.31963539123535,2.1001694795256314,1.0,True
vgg_distance,E3_seg,V10,fake_100k,56,0.0,0.0,44.57492767061506,2.2068910363460335,1.0,True
vgg_distance,E3_seg,V10,shuffled_E,56,0.0,0.0,26.582554578781128,0.31854404511203216,1.0,True
vgg_distance,E3_seg,V10,cross_session_E,56,0.0,0.0,26.623767478125437,0.26259333678106894,1.0,True
vgg_distance,full_frame,D2,fake_5k,50,0.0,0.0,48.00785934448242,0.49456958309627214,1.0,True
vgg_distance,full_frame,D2,fake_25k,50,0.0,0.0,46.0053825378418,0.5200865443860602,1.0,True
vgg_distance,full_frame,D2,fake_70k,50,0.0,0.0,44.36593620300293,0.5685986708878991,1.0,True
vgg_distance,full_frame,D2,fake_100k,50,0.0,0.0,43.54408233642578,0.5812910752792999,1.0,True
vgg_distance,full_frame,D2,shuffled_E,50,0.0,0.0,27.111191062927247,0.2696097353495321,1.0,True
vgg_distance,full_frame,D2,cross_session_E,50,0.0,0.0,27.11508544921875,0.2454674277250639,1.0,True
vgg_distance,full_frame,V10,fake_5k,56,0.0,0.0,49.38693625586374,1.6989696479454086,1.0,True
vgg_distance,full_frame,V10,fake_25k,56,0.0,0.0,47.51302807671683,1.9055218883170695,1.0,True
vgg_distance,full_frame,V10,fake_70k,56,0.0,0.0,46.088805947984966,2.2061695854630923,1.0,True
vgg_distance,full_frame,V10,fake_100k,56,0.0,0.0,45.38592175074986,2.3361946101203914,1.0,True
vgg_distance,full_frame,V10,shuffled_E,56,0.0,0.0,27.126794133867538,0.2688712606939295,1.0,True
vgg_distance,full_frame,V10,cross_session_E,56,0.0,0.0,27.16466522216797,0.24911122723572734,1.0,True
b1_distance,E2_seg,D2,fake_5k,50,0.0,0.0,34.37355136871338,3.7025321910368123,1.0,True
b1_distance,E2_seg,D2,fake_25k,50,0.0,0.0,34.16970123291016,3.6049514820281776,1.0,True
b1_distance,E2_seg,D2,fake_70k,50,0.0,0.0,31.290968551635743,3.903207039561294,1.0,True
b1_distance,E2_seg,D2,fake_100k,50,0.0,0.0,29.923376159667967,3.989828936897025,1.0,True
b1_distance,E2_seg,D2,shuffled_E,50,0.0,0.0,30.27503002166748,2.6767609590430435,1.0,True
b1_distance,E2_seg,D2,cross_session_E,50,0.0,0.0,30.10690788269043,3.0059952907363514,1.0,True
b1_distance,E2_seg,V10,fake_5k,56,0.0,0.0,31.312269687652588,3.25811810008183,1.0,True
b1_distance,E2_seg,V10,fake_25k,56,0.0,0.0,31.189310107912338,3.2940385795873564,1.0,True
b1_distance,E2_seg,V10,fake_70k,56,0.0,0.0,30.015872716903687,3.4357319080226034,1.0,True
b1_distance,E2_seg,V10,fake_100k,56,0.0,0.0,29.650124038968766,3.697342696303215,1.0,True
b1_distance,E2_seg,V10,shuffled_E,56,0.0,0.0,27.747079304286412,3.5087704601167093,1.0,True
b1_distance,E2_seg,V10,cross_session_E,56,0.0,0.0,28.234855140958512,3.3246167519047685,1.0,True
b1_distance,E3_seg,D2,fake_5k,50,0.0,0.0,41.32776084899902,0.899660624284155,1.0,True
b1_distance,E3_seg,D2,fake_25k,50,0.0,0.0,39.902700653076174,1.0239795515821024,1.0,True
b1_distance,E3_seg,D2,fake_70k,50,0.0,0.0,37.64565979003906,0.8854233741933952,1.0,True
b1_distance,E3_seg,D2,fake_100k,50,0.0,0.0,34.477824478149415,0.889873615105917,1.0,True
b1_distance,E3_seg,D2,shuffled_E,50,0.0,0.0,21.159451522827148,1.038484973623339,1.0,True
b1_distance,E3_seg,D2,cross_session_E,50,0.0,0.0,21.084647369384765,0.9207933255722868,1.0,True
b1_distance,E3_seg,V10,fake_5k,56,0.0,0.0,41.79211957114084,1.1310928790365948,1.0,True
b1_distance,E3_seg,V10,fake_25k,56,0.0,0.0,40.98607519694737,1.3893567356012921,1.0,True
b1_distance,E3_seg,V10,fake_70k,56,0.0,0.0,39.67647245952061,1.5704780924148392,1.0,True
b1_distance,E3_seg,V10,fake_100k,56,0.0,0.0,37.679313455309185,2.110165954120788,1.0,True
b1_distance,E3_seg,V10,shuffled_E,56,0.0,0.0,21.06787041255406,1.182820776165708,1.0,True
b1_distance,E3_seg,V10,cross_session_E,56,0.0,0.0,20.980578592845372,1.0584763024009682,1.0,True
b1_distance,full_frame,D2,fake_5k,50,0.0,0.0,40.96968070983887,0.9837646763331213,1.0,True
b1_distance,full_frame,D2,fake_25k,50,0.0,0.0,39.6046646118164,1.0806022353282678,1.0,True
b1_distance,full_frame,D2,fake_70k,50,0.0,0.0,37.31502548217773,0.9515818352178502,1.0,True
b1_distance,full_frame,D2,fake_100k,50,0.0,0.0,34.239239883422854,0.9346349907296457,1.0,True
b1_distance,full_frame,D2,shuffled_E,50,0.0,0.0,21.591834602355956,0.9863240544395004,1.0,True
b1_distance,full_frame,D2,cross_session_E,50,0.0,0.0,21.511738967895507,0.8989464051198386,1.0,True
b1_distance,full_frame,V10,fake_5k,56,0.0,0.0,41.17680944715227,1.2214361827832956,1.0,True
b1_distance,full_frame,V10,fake_25k,56,0.0,0.0,40.40970877238682,1.4702892655415163,1.0,True
b1_distance,full_frame,V10,fake_70k,56,0.0,0.0,39.107975891658235,1.6643919435990842,1.0,True
b1_distance,full_frame,V10,fake_100k,56,0.0,0.0,37.2083922794887,2.1704639313518985,1.0,True
b1_distance,full_frame,V10,shuffled_E,56,0.0,0.0,21.43759802409581,1.1787540977248363,1.0,True
b1_distance,full_frame,V10,cross_session_E,56,0.0,0.0,21.38438524518694,1.0367787320083721,1.0,True
