frame_idx_global,session,row,phaseg_correct_red,phaseg_shuf_red,phaseg_fake5k_red,phaseg_fake25k_red,phaseg_fake70k_red,phaseg_fake100k_red,delta_red_shuf,delta_red_fake100k,binder_e2fp16_red,ae64f_correct_red,z_correct_mean,z_correct_p95,z_shuf_mean,z_shuf_p95,z_fake100k_mean,z_fake100k_p95,excess_shuf_mean,excess_shuf_p95,excess_shuf_red,excess_fake100k_mean,excess_fake100k_p95,excess_fake100k_red,has_real,has_shuf,has_fake5k,has_fake25k,has_fake70k,has_fake100k,has_binder,has_ae
1216,D2,1216,0.00859,0.07973,0.09220,0.06042,0.04995,0.04395,0.07115,0.03536,0.00191,0.02791,1.2247,3.9064,4.1300,15.2388,3.2926,11.7001,1.4577,4.0000,0.41545,1.2670,4.0000,0.36912,1,1,1,1,1,1,1,1
1217,D2,1217,0.01070,0.07747,0.09562,0.06449,0.05634,0.05365,0.06677,0.04295,0.00340,0.03127,1.2665,4.0712,4.0839,14.9821,3.5064,12.6502,1.4237,4.0000,0.40578,1.3345,4.0000,0.38641,1,1,1,1,1,1,1,1
1218,D2,1218,0.00938,0.08110,0.10197,0.07117,0.05577,0.04993,0.07172,0.04055,0.00289,0.02563,1.2157,3.7297,4.0721,15.2559,3.3498,12.2781,1.4001,4.0000,0.39876,1.2803,4.0000,0.37081,1,1,1,1,1,1,1,1
1219,D2,1219,0.00769,0.07977,0.09047,0.06213,0.05680,0.05522,0.07208,0.04753,0.00140,0.02568,1.1934,3.6641,4.1277,15.3211,3.5615,12.7527,1.4512,4.0000,0.41488,1.3708,4.0000,0.39229,1,1,1,1,1,1,1,1
1220,D2,1220,0.00981,0.07729,0.09534,0.06879,0.06445,0.06319,0.06748,0.05339,0.00201,0.02930,1.2782,4.0550,4.1304,14.9146,3.7234,13.4572,1.4595,4.0000,0.41998,1.4026,4.0000,0.40133,1,1,1,1,1,1,1,1
1221,D2,1221,0.01154,0.07994,0.09353,0.07123,0.06517,0.06142,0.06840,0.04989,0.00222,0.03534,1.3351,4.2651,4.2735,15.2337,3.6703,13.2911,1.5392,4.0000,0.44482,1.3707,4.0000,0.39305,1,1,1,1,1,1,1,1
1222,D2,1222,0.00946,0.07619,0.09088,0.06437,0.06000,0.05509,0.06673,0.04563,0.00248,0.02844,1.2563,4.0515,4.0232,14.8401,3.5088,12.7982,1.4216,4.0000,0.40696,1.3262,4.0000,0.38074,1,1,1,1,1,1,1,1
1223,D2,1223,0.01095,0.07914,0.08826,0.06504,0.06106,0.05693,0.06820,0.04598,0.00177,0.03135,1.3082,4.2746,4.2026,15.3023,3.4757,13.0229,1.4752,4.0000,0.42507,1.3018,4.0000,0.37614,1,1,1,1,1,1,1,1
1224,D2,1224,0.01141,0.08738,0.08695,0.06297,0.05568,0.04879,0.07597,0.03737,0.00222,0.03943,1.2812,4.1623,4.2618,15.8560,3.3939,12.1610,1.4496,4.0000,0.41044,1.2817,4.0000,0.37044,1,1,1,1,1,1,1,1
1225,D2,1225,0.00985,0.08278,0.08934,0.06167,0.05363,0.05349,0.07294,0.04364,0.00240,0.02641,1.2405,3.7050,4.2143,15.8879,3.4878,12.6289,1.4432,4.0000,0.41130,1.3438,4.0000,0.38772,1,1,1,1,1,1,1,1
1226,D2,1226,0.00771,0.06539,0.09406,0.06244,0.05345,0.05210,0.05768,0.04439,0.00201,0.02334,1.1949,3.7315,3.8947,13.7949,3.5220,12.5143,1.4508,4.0000,0.42151,1.3713,4.0000,0.39514,1,1,1,1,1,1,1,1
1227,D2,1227,0.01103,0.08612,0.08852,0.06464,0.05935,0.05697,0.07509,0.04594,0.00094,0.02987,1.2752,3.8737,4.2523,15.9617,3.5417,12.9677,1.4420,4.0000,0.40892,1.3248,4.0000,0.38125,1,1,1,1,1,1,1,1
1228,D2,1228,0.00932,0.07992,0.08309,0.06099,0.05800,0.04968,0.07060,0.04036,0.00155,0.03007,1.2689,4.0760,4.3296,15.1914,3.4169,12.2538,1.5961,4.0000,0.45966,1.3091,4.0000,0.38173,1,1,1,1,1,1,1,1
1229,D2,1229,0.01005,0.09306,0.09186,0.06944,0.06325,0.06236,0.08301,0.05231,0.00149,0.03611,1.3201,4.3806,4.4586,16.2403,3.6528,13.4487,1.5160,4.0000,0.43158,1.3576,4.0000,0.38971,1,1,1,1,1,1,1,1
1230,D2,1230,0.01076,0.08582,0.08527,0.06205,0.05587,0.05562,0.07505,0.04486,0.00240,0.02970,1.3147,4.1816,4.4420,16.1686,3.5273,12.8206,1.5522,4.0000,0.44930,1.3086,4.0000,0.38055,1,1,1,1,1,1,1,1
1231,D2,1231,0.00993,0.08525,0.09745,0.06696,0.05902,0.05707,0.07532,0.04714,0.00195,0.02413,1.2747,3.9721,4.3008,15.8757,3.5896,12.9452,1.4687,4.0000,0.41728,1.3469,4.0000,0.38509,1,1,1,1,1,1,1,1
1232,D2,1232,0.00924,0.07397,0.08773,0.05778,0.05229,0.04885,0.06474,0.03961,0.00159,0.02637,1.2247,3.7258,4.0698,14.7533,3.3859,12.1768,1.4582,4.0000,0.41827,1.3233,4.0000,0.38387,1,1,1,1,1,1,1,1
1233,D2,1233,0.01107,0.09070,0.08659,0.06445,0.06077,0.05650,0.07963,0.04543,0.00120,0.03269,1.2822,3.9892,4.3819,16.5669,3.5478,12.9655,1.4764,4.0000,0.42023,1.3424,4.0000,0.38654,1,1,1,1,1,1,1,1
1234,D2,1234,0.00962,0.09222,0.08811,0.06258,0.05072,0.04700,0.08260,0.03737,0.00159,0.02429,1.2462,3.8969,4.3581,16.8606,3.1969,11.9275,1.4592,4.0000,0.41142,1.1944,4.0000,0.34701,1,1,1,1,1,1,1,1
1235,D2,1235,0.01082,0.09471,0.09045,0.06508,0.05918,0.06014,0.08388,0.04932,0.00195,0.03007,1.3107,4.3042,4.5152,16.4868,3.6300,13.2947,1.5616,4.0000,0.44663,1.3479,4.0000,0.38908,1,1,1,1,1,1,1,1
1236,D2,1236,0.00869,0.07603,0.08006,0.05365,0.05172,0.05139,0.06734,0.04270,0.00169,0.02348,1.1937,3.6480,4.0518,15.0138,3.4581,12.4300,1.4433,4.0000,0.41300,1.3477,4.0000,0.39016,1,1,1,1,1,1,1,1
1237,D2,1237,0.00771,0.08329,0.09133,0.06470,0.05782,0.05573,0.07558,0.04801,0.00149,0.02842,1.1817,3.6811,4.1783,15.3911,3.4813,12.8932,1.4644,4.0000,0.41654,1.3213,4.0000,0.38106,1,1,1,1,1,1,1,1
1238,D2,1238,0.00515,0.07597,0.09100,0.06276,0.06083,0.05918,0.07082,0.05404,0.00226,0.02242,1.1155,3.4363,4.1540,15.0528,3.6447,13.1849,1.4944,4.0000,0.43003,1.4007,4.0000,0.39937,1,1,1,1,1,1,1,1
1239,D2,1239,0.00344,0.07084,0.09265,0.06718,0.05328,0.04749,0.06740,0.04405,0.00307,0.01670,1.0703,3.2830,3.8996,14.1671,3.2822,12.0025,1.4068,4.0000,0.39941,1.2722,4.0000,0.36873,1,1,1,1,1,1,1,1
1240,D2,1240,0.00303,0.07894,0.08826,0.05981,0.05546,0.05312,0.07591,0.05009,0.00222,0.01705,1.0515,3.1619,4.1142,15.0632,3.5293,12.6328,1.4717,4.0000,0.41506,1.4241,4.0000,0.41032,1,1,1,1,1,1,1,1
1241,D2,1241,0.00171,0.07432,0.08516,0.05558,0.04867,0.03953,0.07261,0.03782,0.00342,0.02708,1.0036,3.0646,3.9891,14.7046,3.1363,11.1992,1.4626,4.0000,0.41608,1.2515,4.0000,0.36469,1,1,1,1,1,1,1,1
1242,D2,1242,0.00216,0.07208,0.07939,0.05168,0.04840,0.04592,0.06993,0.04376,0.00240,0.01711,1.0026,3.0811,4.0282,14.4668,3.3600,11.9415,1.4975,4.0000,0.43134,1.3666,4.0000,0.39541,1,1,1,1,1,1,1,1
1243,D2,1243,0.00246,0.07351,0.07493,0.05410,0.05219,0.04903,0.07104,0.04657,0.00230,0.02098,1.0233,3.1617,4.0473,14.4129,3.4584,12.1788,1.5427,4.0000,0.44489,1.4103,4.0000,0.40784,1,1,1,1,1,1,1,1
1244,D2,1244,0.00142,0.09104,0.08173,0.05851,0.05479,0.05310,0.08962,0.05168,0.00277,0.02572,0.9818,2.9858,4.3088,16.3216,3.4745,12.6523,1.5257,4.0000,0.43207,1.3747,4.0000,0.39720,1,1,1,1,1,1,1,1
1245,D2,1245,0.00110,0.07131,0.07507,0.05048,0.04954,0.04747,0.07021,0.04637,0.00106,0.01394,0.9112,2.6783,3.8952,14.4685,3.3878,12.0666,1.4402,4.0000,0.41184,1.3891,4.0000,0.40281,1,1,1,1,1,1,1,1
1246,D2,1246,0.00092,0.08051,0.08789,0.05841,0.05294,0.05178,0.07959,0.05086,0.00374,0.01630,0.9574,2.9044,4.1186,15.1526,3.4822,12.4813,1.5016,4.0000,0.42627,1.4110,4.0000,0.40788,1,1,1,1,1,1,1,1
1247,D2,1247,0.00110,0.06871,0.07857,0.04966,0.04557,0.04250,0.06761,0.04140,0.00175,0.02364,0.9488,2.8024,3.9119,14.1787,3.2654,11.5817,1.4781,4.0000,0.42318,1.3408,4.0000,0.38818,1,1,1,1,1,1,1,1
1248,D2,1248,0.00203,0.06999,0.09338,0.06462,0.05764,0.05471,0.06795,0.05267,0.00311,0.02020,0.9942,2.9822,3.9457,14.0871,3.5045,12.7034,1.4765,4.0000,0.41903,1.4001,4.0000,0.40198,1,1,1,1,1,1,1,1
1249,D2,1249,0.00356,0.07747,0.07619,0.05332,0.04803,0.04641,0.07391,0.04285,0.00242,0.01925,1.0486,3.1128,4.0405,14.9721,3.3475,11.8909,1.4516,4.0000,0.41335,1.3440,4.0000,0.39022,1,1,1,1,1,1,1,1
1250,D2,1250,0.00193,0.06417,0.07672,0.04993,0.04256,0.03676,0.06224,0.03483,0.00411,0.02150,1.0187,3.0865,3.8390,13.7129,3.0760,10.8351,1.4591,4.0000,0.41864,1.2372,4.0000,0.36273,1,1,1,1,1,1,1,1
1251,D2,1251,0.00244,0.06809,0.08230,0.05658,0.05457,0.05168,0.06565,0.04924,0.00281,0.02616,1.0447,3.2073,4.1420,14.0838,3.5306,12.4418,1.5949,4.0000,0.46405,1.4068,4.0000,0.40513,1,1,1,1,1,1,1,1
1252,D2,1252,0.00216,0.07505,0.08769,0.06175,0.05062,0.04527,0.07290,0.04311,0.00248,0.01786,0.9749,2.8767,4.0128,14.7432,3.2452,11.8089,1.4573,4.0000,0.41107,1.2937,4.0000,0.37585,1,1,1,1,1,1,1,1
1253,D2,1253,0.00232,0.07166,0.07513,0.05558,0.05426,0.05103,0.06934,0.04871,0.00116,0.02513,1.0495,3.2158,4.0777,14.3093,3.5376,12.3874,1.5232,4.0000,0.44023,1.4185,4.0000,0.40830,1,1,1,1,1,1,1,1
1254,D2,1254,0.00153,0.07483,0.08482,0.05613,0.05357,0.05001,0.07330,0.04848,0.00146,0.02083,1.0288,3.1866,4.0657,14.6394,3.4430,12.2901,1.4984,4.0000,0.43079,1.3818,4.0000,0.39718,1,1,1,1,1,1,1,1
1255,D2,1255,0.00197,0.07107,0.08167,0.05540,0.05284,0.05078,0.06909,0.04881,0.00169,0.01805,1.0073,3.0415,3.9989,14.2384,3.3919,12.3714,1.5188,4.0000,0.43742,1.3548,4.0000,0.39225,1,1,1,1,1,1,1,1
1256,D2,1256,0.00228,0.06453,0.08195,0.05634,0.04368,0.03967,0.06226,0.03739,0.00142,0.01510,1.0128,3.0735,3.9380,13.7406,3.0881,11.1357,1.5059,4.0000,0.43687,1.2338,4.0000,0.36117,1,1,1,1,1,1,1,1
1257,D2,1257,0.00140,0.07290,0.07654,0.05391,0.04911,0.04657,0.07149,0.04517,0.00116,0.01758,1.0078,3.1671,4.0486,14.6536,3.3650,11.9345,1.4955,4.0000,0.42875,1.3683,4.0000,0.39661,1,1,1,1,1,1,1,1
1258,D2,1258,0.00232,0.07275,0.06578,0.04736,0.04565,0.04358,0.07043,0.04126,0.00092,0.02419,1.0535,3.3560,4.1094,14.4898,3.3507,11.6912,1.5084,4.0000,0.42965,1.3642,4.0000,0.39644,1,1,1,1,1,1,1,1
1259,D2,1259,0.00173,0.06950,0.08250,0.05922,0.04641,0.04156,0.06777,0.03984,0.00199,0.01345,0.9906,2.9999,3.9486,14.1700,3.1776,11.4041,1.4663,4.0000,0.41630,1.2652,4.0000,0.36912,1,1,1,1,1,1,1,1
1260,D2,1260,0.00264,0.07064,0.08525,0.05607,0.05166,0.04842,0.06799,0.04578,0.00242,0.02545,1.0529,3.2346,3.9785,14.2042,3.4272,12.1227,1.4767,4.0000,0.41917,1.3706,4.0000,0.39679,1,1,1,1,1,1,1,1
1261,D2,1261,0.00201,0.06944,0.07410,0.05341,0.05105,0.04637,0.06742,0.04435,0.00108,0.01613,0.9978,3.0414,3.9550,14.2138,3.3187,11.9323,1.4692,4.0000,0.42013,1.3411,4.0000,0.39008,1,1,1,1,1,1,1,1
1262,D2,1262,0.00262,0.06982,0.07808,0.05332,0.04873,0.04451,0.06720,0.04189,0.00096,0.02205,1.0427,3.2588,4.0139,14.2128,3.3508,11.7096,1.4897,4.0000,0.42450,1.3605,4.0000,0.39339,1,1,1,1,1,1,1,1
1263,D2,1263,0.00232,0.07780,0.08356,0.06079,0.05741,0.05334,0.07548,0.05103,0.00153,0.02578,1.0574,3.3214,4.2632,15.0164,3.5785,12.6150,1.5612,4.0000,0.44814,1.4153,4.0000,0.40769,1,1,1,1,1,1,1,1
1264,D2,1264,0.00210,0.07678,0.08516,0.06087,0.04980,0.04439,0.07469,0.04230,0.00130,0.02244,1.0419,3.1658,4.1347,14.7640,3.2053,11.6216,1.5130,4.0000,0.43262,1.2503,4.0000,0.36145,1,1,1,1,1,1,1,1
1265,D2,1265,0.00169,0.06274,0.08185,0.05406,0.04169,0.03764,0.06106,0.03595,0.00155,0.01335,0.9877,2.9205,3.8363,13.6161,3.0794,10.9651,1.4768,4.0000,0.42350,1.2285,4.0000,0.35675,1,1,1,1,1,1,1,1
1266,D2,1266,0.00157,0.06124,0.07908,0.05296,0.04038,0.03497,0.05967,0.03341,0.00108,0.01910,0.9916,2.9530,3.8280,13.3520,2.9711,10.6064,1.4937,4.0000,0.43011,1.1990,4.0000,0.35134,1,1,1,1,1,1,1,1
1267,D2,1267,0.00248,0.07869,0.07990,0.05625,0.05469,0.05214,0.07621,0.04966,0.00106,0.01788,1.0329,3.1427,4.1309,15.0122,3.5443,12.4715,1.5062,4.0000,0.42761,1.4290,4.0000,0.41154,1,1,1,1,1,1,1,1
1268,D2,1268,0.00205,0.07290,0.07774,0.05611,0.05111,0.04777,0.07084,0.04572,0.00085,0.02299,1.0239,3.1551,4.0469,14.5491,3.4421,12.0586,1.5149,4.0000,0.43520,1.3843,4.0000,0.39978,1,1,1,1,1,1,1,1
1269,D2,1269,0.00248,0.07076,0.07996,0.05733,0.05280,0.05168,0.06828,0.04919,0.00167,0.01740,1.0180,3.1055,4.0582,14.2238,3.4868,12.4622,1.5502,4.0000,0.44558,1.4095,4.0000,0.40684,1,1,1,1,1,1,1,1
1270,D2,1270,0.00291,0.06573,0.08352,0.06232,0.05334,0.04799,0.06283,0.04508,0.00138,0.02936,1.0724,3.3649,4.0813,13.7828,3.3127,12.0628,1.6045,4.0000,0.46077,1.2698,4.0000,0.36768,1,1,1,1,1,1,1,1
1271,D2,1271,0.00203,0.07644,0.07945,0.05766,0.05501,0.05400,0.07440,0.05196,0.00108,0.02028,1.0388,3.2600,4.2241,14.7119,3.5071,12.6463,1.5814,4.0000,0.45304,1.3916,4.0000,0.40283,1,1,1,1,1,1,1,1
1272,D2,1272,0.00112,0.07013,0.08695,0.06061,0.04806,0.04270,0.06901,0.04159,0.00110,0.02110,1.0256,3.1958,4.0224,14.3424,3.2674,11.4541,1.4951,4.0000,0.42499,1.2864,4.0000,0.37461,1,1,1,1,1,1,1,1
1273,D2,1273,0.00140,0.06232,0.07385,0.05243,0.04921,0.04510,0.06091,0.04370,0.00090,0.01359,0.9965,3.0496,3.8233,13.4680,3.2893,11.7045,1.4495,4.0000,0.41547,1.3307,4.0000,0.38647,1,1,1,1,1,1,1,1
1274,D2,1274,0.00159,0.07391,0.07520,0.05509,0.05259,0.05046,0.07233,0.04887,0.00114,0.02187,1.0117,3.1050,4.2423,14.6200,3.4460,12.3197,1.6436,4.0000,0.47139,1.3714,4.0000,0.39870,1,1,1,1,1,1,1,1
1275,D2,1275,0.00128,0.06608,0.08315,0.06042,0.05005,0.04399,0.06480,0.04270,0.00106,0.01750,1.0105,3.1435,3.9241,13.7541,3.2477,11.5680,1.5007,4.0000,0.42790,1.2582,4.0000,0.36668,1,1,1,1,1,1,1,1
1276,D2,1276,0.00281,0.06868,0.08221,0.05507,0.05349,0.05357,0.06588,0.05076,0.00100,0.01943,1.0319,3.1109,4.0029,14.1540,3.4957,12.5960,1.5026,4.0000,0.42560,1.3935,4.0000,0.39964,1,1,1,1,1,1,1,1
1277,D2,1277,0.00165,0.07751,0.09086,0.06637,0.06344,0.05933,0.07587,0.05768,0.00134,0.01744,1.0051,3.0375,4.0622,15.0670,3.5489,13.2398,1.4704,4.0000,0.41575,1.3653,4.0000,0.39402,1,1,1,1,1,1,1,1
1278,D2,1278,0.00240,0.06236,0.07719,0.05670,0.05349,0.05096,0.05996,0.04856,0.00106,0.02138,1.0250,3.0982,3.9334,13.5699,3.3938,12.3920,1.5068,4.0000,0.43738,1.3526,4.0000,0.39166,1,1,1,1,1,1,1,1
1279,D2,1279,0.00281,0.07912,0.09072,0.06333,0.05943,0.05481,0.07631,0.05200,0.00108,0.02220,1.0556,3.2412,4.1482,15.1033,3.5086,12.8443,1.4894,4.0000,0.42401,1.3623,4.0000,0.39347,1,1,1,1,1,1,1,1
1280,D2,1280,0.00277,0.07483,0.08144,0.05526,0.04515,0.03943,0.07206,0.03666,0.00126,0.02128,1.0139,3.0736,4.1025,14.8824,3.1431,11.1601,1.5301,4.0000,0.44041,1.2660,4.0000,0.36910,1,1,1,1,1,1,1,1
1281,D2,1281,0.00269,0.07469,0.08500,0.06165,0.05174,0.04771,0.07200,0.04502,0.00124,0.02189,1.0587,3.2843,4.2476,14.5334,3.2927,12.0203,1.6054,4.0000,0.46102,1.2588,4.0000,0.36391,1,1,1,1,1,1,1,1
1282,D2,1282,0.00313,0.06889,0.07379,0.04970,0.04814,0.04486,0.06576,0.04173,0.00203,0.02694,1.0529,3.2463,3.9191,14.1198,3.2639,11.7683,1.4627,4.0000,0.41774,1.3188,4.0000,0.38314,1,1,1,1,1,1,1,1
1283,D2,1283,0.00242,0.07109,0.08816,0.06114,0.05839,0.05438,0.06866,0.05196,0.00136,0.01849,1.0354,3.1851,4.1057,14.1461,3.5457,12.7330,1.5431,4.0000,0.44415,1.4002,4.0000,0.40407,1,1,1,1,1,1,1,1
1284,D2,1284,0.00175,0.06738,0.09204,0.06429,0.05263,0.04631,0.06563,0.04456,0.00136,0.02041,1.0270,3.1990,3.9437,13.9564,3.1942,11.8618,1.4727,4.0000,0.42053,1.2222,4.0000,0.35425,1,1,1,1,1,1,1,1
1285,D2,1285,0.00246,0.07692,0.08425,0.05896,0.05666,0.05562,0.07446,0.05316,0.00104,0.02435,1.0387,3.2867,4.1237,15.4413,3.5388,12.8794,1.4745,4.0000,0.42120,1.3825,4.0000,0.39878,1,1,1,1,1,1,1,1
1286,D2,1286,0.00175,0.08042,0.07829,0.05503,0.05298,0.05021,0.07867,0.04846,0.00183,0.01929,1.0195,3.2344,4.2516,15.2179,3.5555,12.3007,1.5580,4.0000,0.44511,1.4406,4.0000,0.41750,1,1,1,1,1,1,1,1
1287,D2,1287,0.00165,0.07277,0.07237,0.04893,0.04439,0.04260,0.07113,0.04095,0.00104,0.01809,0.9924,3.0242,3.9766,14.4684,3.2412,11.5936,1.4792,4.0000,0.42067,1.3270,4.0000,0.38527,1,1,1,1,1,1,1,1
1288,D2,1288,0.00173,0.07267,0.09049,0.06464,0.05786,0.05552,0.07094,0.05379,0.00201,0.01782,1.0122,3.1291,4.1140,14.5161,3.5282,12.8489,1.5401,4.0000,0.44080,1.3989,4.0000,0.40367,1,1,1,1,1,1,1,1
1289,D2,1289,0.00197,0.06993,0.08795,0.05996,0.05139,0.04541,0.06795,0.04344,0.00140,0.02024,0.9950,2.9923,4.0997,14.2639,3.3272,11.7994,1.5655,4.0000,0.45085,1.3333,4.0000,0.38568,1,1,1,1,1,1,1,1
1290,D2,1290,0.00228,0.07570,0.08136,0.06171,0.05619,0.05192,0.07343,0.04964,0.00218,0.01998,1.0227,3.1395,4.1847,14.6397,3.4845,12.4657,1.5987,4.0000,0.45982,1.3946,4.0000,0.40070,1,1,1,1,1,1,1,1
1291,D2,1291,0.00146,0.06291,0.07945,0.05640,0.05243,0.05033,0.06144,0.04887,0.00120,0.01428,0.9661,2.8489,3.8120,13.5612,3.4659,12.3075,1.4508,4.0000,0.41449,1.4211,4.0000,0.41018,1,1,1,1,1,1,1,1
1292,D2,1292,0.00193,0.06423,0.08067,0.05351,0.04901,0.04506,0.06230,0.04313,0.00102,0.01619,0.9831,2.8723,3.7586,13.8012,3.2972,11.7285,1.4185,4.0000,0.40788,1.3595,4.0000,0.39512,1,1,1,1,1,1,1,1
1293,D2,1293,0.00366,0.07416,0.08356,0.05762,0.05245,0.04932,0.07050,0.04565,0.00102,0.01744,1.0593,3.1723,3.9692,14.5963,3.4504,12.2172,1.4209,4.0000,0.40424,1.3932,4.0000,0.40356,1,1,1,1,1,1,1,1
1294,D2,1294,0.00185,0.07100,0.07627,0.05078,0.05021,0.04765,0.06915,0.04580,0.00102,0.01506,0.9901,2.9303,4.0526,14.3536,3.3512,12.0405,1.5149,4.0000,0.43380,1.3556,4.0000,0.39396,1,1,1,1,1,1,1,1
1295,D2,1295,0.00151,0.06519,0.07284,0.05050,0.04867,0.04535,0.06368,0.04384,0.00075,0.01353,1.0100,3.0794,3.9195,13.8761,3.2822,11.8327,1.4632,4.0000,0.41931,1.3375,4.0000,0.38963,1,1,1,1,1,1,1,1
1296,D2,1296,0.00210,0.06891,0.07957,0.05729,0.05090,0.05129,0.06681,0.04919,0.00112,0.02242,1.0076,3.0402,4.0029,13.9444,3.4790,12.4380,1.5379,4.0000,0.44051,1.3767,4.0000,0.39795,1,1,1,1,1,1,1,1
1297,D2,1297,0.00144,0.06309,0.08087,0.05623,0.05575,0.05467,0.06165,0.05322,0.00195,0.01735,0.9826,2.9664,3.6958,13.5840,3.4697,12.7757,1.3742,4.0000,0.39150,1.3796,4.0000,0.39860,1,1,1,1,1,1,1,1
1298,D2,1298,0.00098,0.06476,0.08270,0.05438,0.04378,0.03782,0.06378,0.03684,0.00053,0.01497,0.9654,2.9230,3.9317,13.7628,3.2035,11.0031,1.4834,4.0000,0.42485,1.3307,4.0000,0.38700,1,1,1,1,1,1,1,1
1299,D2,1299,0.00094,0.06997,0.07747,0.05208,0.04795,0.04472,0.06903,0.04378,0.00094,0.01617,0.9894,2.9846,4.1053,14.4197,3.3775,11.7666,1.5733,4.0000,0.45402,1.3785,4.0000,0.40106,1,1,1,1,1,1,1,1
1300,D2,1300,0.00151,0.06525,0.08388,0.05357,0.04869,0.04535,0.06374,0.04384,0.00098,0.01937,0.9913,2.9698,3.8714,13.7688,3.3673,11.8424,1.4793,4.0000,0.42480,1.3679,4.0000,0.39490,1,1,1,1,1,1,1,1
1301,D2,1301,0.00161,0.07084,0.07170,0.05021,0.04083,0.03438,0.06923,0.03278,0.00079,0.01914,0.9983,3.0366,3.9418,14.7249,2.9941,10.5796,1.4443,4.0000,0.41213,1.2146,4.0000,0.35661,1,1,1,1,1,1,1,1
1302,D2,1302,0.00234,0.06531,0.07703,0.05377,0.04472,0.03798,0.06297,0.03564,0.00165,0.01727,1.0111,3.0510,3.8560,13.7580,3.0893,10.9766,1.4374,4.0000,0.41233,1.2453,4.0000,0.36489,1,1,1,1,1,1,1,1
1303,D2,1303,0.00382,0.07979,0.08427,0.05656,0.04673,0.04181,0.07597,0.03798,0.00110,0.01837,1.0796,3.2018,4.1416,15.1780,3.1968,11.4050,1.4709,4.0000,0.41654,1.2631,4.0000,0.36686,1,1,1,1,1,1,1,1
1304,D2,1304,0.00220,0.06362,0.08252,0.05896,0.05540,0.05381,0.06142,0.05162,0.00199,0.01571,1.0132,2.9095,3.8419,13.6292,3.4192,12.7339,1.4501,4.0000,0.41555,1.3251,4.0000,0.38121,1,1,1,1,1,1,1,1
1305,D2,1305,0.00271,0.07570,0.07743,0.05257,0.04203,0.03770,0.07300,0.03499,0.00189,0.01565,1.0169,2.9981,4.0335,14.6762,2.9977,10.8547,1.4400,4.0000,0.40747,1.1877,4.0000,0.34672,1,1,1,1,1,1,1,1
1306,D2,1306,0.00350,0.07391,0.07168,0.05550,0.04991,0.04333,0.07041,0.03984,0.00102,0.02336,1.0697,3.2765,4.0752,14.6149,3.2100,11.5579,1.5034,4.0000,0.43347,1.2685,4.0000,0.36971,1,1,1,1,1,1,1,1
1307,D2,1307,0.00319,0.06687,0.08409,0.05514,0.04919,0.04574,0.06368,0.04254,0.00035,0.01990,1.0493,3.1834,3.9879,13.8224,3.4184,11.8779,1.5077,4.0000,0.43374,1.3880,4.0000,0.39848,1,1,1,1,1,1,1,1
1308,D2,1308,0.00382,0.07192,0.08398,0.05878,0.05214,0.05312,0.06809,0.04930,0.00151,0.01740,1.0647,3.0735,3.9409,14.5950,3.4836,12.6527,1.4166,4.0000,0.40171,1.3688,4.0000,0.39571,1,1,1,1,1,1,1,1
1309,D2,1309,0.00332,0.06948,0.07650,0.05542,0.05302,0.05188,0.06616,0.04856,0.00138,0.02047,1.0586,3.2158,4.1472,14.1711,3.4853,12.4709,1.6064,4.0000,0.46456,1.3934,4.0000,0.40297,1,1,1,1,1,1,1,1
1310,D2,1310,0.00360,0.06832,0.08736,0.05804,0.04549,0.03963,0.06472,0.03603,0.00098,0.01536,1.0612,3.1482,3.9424,13.9963,3.1336,11.1934,1.4718,4.0000,0.42346,1.2527,4.0000,0.36375,1,1,1,1,1,1,1,1
1311,D2,1311,0.00484,0.07111,0.08030,0.05570,0.05237,0.05037,0.06626,0.04553,0.00142,0.02380,1.1372,3.3645,4.2072,14.3080,3.5673,12.3246,1.5837,4.0000,0.45780,1.4278,4.0000,0.41302,1,1,1,1,1,1,1,1
1312,D2,1312,0.00378,0.08299,0.07782,0.05691,0.05886,0.05764,0.07920,0.05385,0.00122,0.01925,1.1195,3.3663,4.3508,15.5109,3.6504,13.0170,1.5663,4.0000,0.44814,1.4226,4.0000,0.41062,1,1,1,1,1,1,1,1
1313,D2,1313,0.00258,0.07324,0.08500,0.06075,0.04903,0.04460,0.07066,0.04201,0.00079,0.01430,1.0244,3.0623,4.0323,14.6048,3.1816,11.6767,1.4939,4.0000,0.42448,1.2538,4.0000,0.36597,1,1,1,1,1,1,1,1
1314,D2,1314,0.00397,0.07434,0.08215,0.05471,0.04415,0.03892,0.07037,0.03495,0.00090,0.02069,1.0815,3.3170,4.1252,14.7773,3.1573,11.1330,1.5168,4.0000,0.43361,1.2627,4.0000,0.36810,1,1,1,1,1,1,1,1
1315,D2,1315,0.00409,0.07188,0.08002,0.05621,0.05597,0.05288,0.06779,0.04879,0.00106,0.02289,1.0844,3.2814,4.0143,14.2563,3.5032,12.5798,1.4564,4.0000,0.41337,1.3784,4.0000,0.39661,1,1,1,1,1,1,1,1
1316,D2,1316,0.00356,0.07928,0.08309,0.05627,0.05184,0.05007,0.07572,0.04651,0.00110,0.01707,1.0630,3.1613,4.1802,15.2494,3.4545,12.2919,1.4876,4.0000,0.42446,1.3922,4.0000,0.40224,1,1,1,1,1,1,1,1
